Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_10_89,VSS,Metal1,60.4320,55.4280,0.000343
FILLER_10_53,VSS,Metal1,36.9600,54.8800,0.000339
FILLER_10_37,VSS,Metal1,31.3120,55.4280,0.000339
FILLER_10_34,VSS,Metal1,26.0400,54.8800,0.000339
FILLER_10_32,VSS,Metal1,25.2000,54.8800,0.000339
FILLER_10_28,VSS,Metal1,23.1400,55.2285,0.000339
FILLER_10_18,VSS,Metal1,17.5400,55.2285,0.000339
FILLER_10_2,VSS,Metal1,11.7120,55.4280,0.000339
FILLER_9_224,VSS,Metal1,133.8930,54.4180,0.000393
FILLER_9_200,VSS,Metal1,119.2800,54.8800,0.000392
FILLER_9_162,VSS,Metal1,98.1800,54.5310,0.000390
FILLER_9_146,VSS,Metal1,89.0400,54.8800,0.000390
FILLER_9_142,VSS,Metal1,86.9800,54.5310,0.000390
FILLER_9_124,VSS,Metal1,76.4400,54.8800,0.000364
FILLER_9_120,VSS,Metal1,74.6600,54.5310,0.000364
FILLER_9_104,VSS,Metal1,68.8320,54.3320,0.000359
FILLER_9_72,VSS,Metal1,55.3240,54.2820,0.000342
FILLER_9_66,VSS,Metal1,44.4200,54.5310,0.000340
FILLER_9_2,VSS,Metal1,25.0445,54.2420,0.000339
FILLER_8_216,VSS,Metal1,131.5520,47.5880,0.000167
FILLER_8_199,VSS,Metal1,118.4400,47.0400,0.000167
FILLER_8_197,VSS,Metal1,117.6000,47.0400,0.000167
FILLER_8_181,VSS,Metal1,108.3600,47.0400,0.000167
FILLER_8_174,VSS,Metal1,104.4400,47.0400,0.000167
FILLER_8_166,VSS,Metal1,101.4130,47.5015,0.000167
FILLER_8_107,VSS,Metal1,68.3730,47.5015,0.000151
FILLER_8_101,VSS,Metal1,64.0200,47.3885,0.000151
FILLER_8_37,VSS,Metal1,44.6445,47.6775,0.000150
FILLER_8_34,VSS,Metal1,26.0400,47.0400,0.000149
FILLER_8_2,VSS,Metal1,16.1240,47.6375,0.000149
FILLER_7_216,VSS,Metal1,131.5520,46.4920,0.000167
FILLER_7_208,VSS,Metal1,123.7600,47.0400,0.000167
FILLER_7_191,VSS,Metal1,113.9600,47.0400,0.000167
FILLER_7_187,VSS,Metal1,112.1800,46.6910,0.000167
FILLER_7_155,VSS,Metal1,101.8040,46.4420,0.000167
FILLER_7_139,VSS,Metal1,84.8400,47.0400,0.000167
FILLER_7_137,VSS,Metal1,84.0000,47.0400,0.000167
FILLER_7_129,VSS,Metal1,80.6930,46.5780,0.000167
FILLER_7_92,VSS,Metal1,58.5200,47.0400,0.000150
FILLER_7_88,VSS,Metal1,56.7400,46.6910,0.000150
FILLER_7_72,VSS,Metal1,50.9120,46.4920,0.000150
FILLER_7_66,VSS,Metal1,44.4200,46.6910,0.000150
FILLER_7_2,VSS,Metal1,25.0445,46.4020,0.000149
FILLER_6_231,VSS,Metal1,136.3600,39.2000,0.000263
FILLER_6_229,VSS,Metal1,135.5200,39.2000,0.000263
FILLER_6_225,VSS,Metal1,133.4600,39.5485,0.000263
FILLER_6_209,VSS,Metal1,127.6320,39.7480,0.000263
FILLER_6_195,VSS,Metal1,116.2000,39.2000,0.000262
FILLER_6_193,VSS,Metal1,115.3600,39.2000,0.000261
FILLER_6_177,VSS,Metal1,109.7120,39.7480,0.000261
FILLER_6_174,VSS,Metal1,104.4400,39.2000,0.000261
FILLER_6_166,VSS,Metal1,101.4130,39.6615,0.000261
FILLER_6_150,VSS,Metal1,94.5920,39.7480,0.000261
FILLER_6_134,VSS,Metal1,82.3200,39.2000,0.000242
FILLER_6_130,VSS,Metal1,80.2600,39.5485,0.000237
FILLER_6_122,VSS,Metal1,76.7730,39.6615,0.000233
FILLER_6_97,VSS,Metal1,62.7730,39.6615,0.000225
FILLER_6_81,VSS,Metal1,52.3600,39.2000,0.000225
FILLER_6_77,VSS,Metal1,50.5800,39.5485,0.000225
FILLER_6_69,VSS,Metal1,47.0930,39.6615,0.000223
FILLER_6_37,VSS,Metal1,35.7240,39.7975,0.000209
FILLER_6_34,VSS,Metal1,26.0400,39.2000,0.000209
FILLER_6_2,VSS,Metal1,16.1240,39.7975,0.000209
FILLER_5_212,VSS,Metal1,126.1800,38.8510,0.000263
FILLER_5_195,VSS,Metal1,116.2000,39.2000,0.000262
FILLER_5_193,VSS,Metal1,115.3600,39.2000,0.000261
FILLER_5_189,VSS,Metal1,113.3000,38.8510,0.000261
FILLER_5_157,VSS,Metal1,102.9240,38.6020,0.000261
