Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_85_190,VDD,Metal1,113.4000,348.8800,4.499462
FILLER_85_174,VDD,Metal1,109.2480,349.5720,4.499463
FILLER_85_142,VDD,Metal1,95.8755,349.6485,4.499472
FILLER_85_136,VDD,Metal1,84.3800,349.3125,4.499477
FILLER_85_72,VDD,Metal1,65.6750,349.6940,4.499477
FILLER_85_66,VDD,Metal1,45.1800,349.3125,4.499478
FILLER_85_2,VDD,Metal1,26.4750,349.6940,4.499478
FILLER_84_681,VDD,Metal1,388.3600,348.8800,4.499470
FILLER_84_679,VDD,Metal1,387.5200,348.8800,4.499470
FILLER_84_675,VDD,Metal1,386.2200,348.4475,4.499470
FILLER_84_667,VDD,Metal1,382.9865,348.3030,4.499470
FILLER_84_661,VDD,Metal1,378.3800,348.4475,4.499470
FILLER_84_597,VDD,Metal1,359.6750,348.0655,4.499470
FILLER_84_588,VDD,Metal1,336.2800,348.8800,4.499470
FILLER_84_580,VDD,Metal1,334.2665,348.3030,4.499470
FILLER_84_545,VDD,Metal1,312.2000,348.8800,4.499467
FILLER_84_543,VDD,Metal1,311.3600,348.8800,4.499467
FILLER_84_527,VDD,Metal1,306.9280,348.1880,4.499466
FILLER_84_524,VDD,Metal1,300.4400,348.8800,4.499465
FILLER_84_522,VDD,Metal1,299.6000,348.8800,4.499465
FILLER_84_518,VDD,Metal1,298.3000,348.4475,4.499465
FILLER_84_506,VDD,Metal1,292.8265,348.3030,4.499465
FILLER_84_474,VDD,Metal1,281.7955,348.1110,4.499465
FILLER_84_469,VDD,Metal1,269.6400,348.8800,4.499462
FILLER_84_465,VDD,Metal1,268.6200,348.4475,4.499462
FILLER_84_457,VDD,Metal1,265.3865,348.3030,4.499462
FILLER_84_451,VDD,Metal1,260.7800,348.4475,4.499456
FILLER_84_443,VDD,Metal1,257.5465,348.3030,4.499456
FILLER_84_433,VDD,Metal1,250.7000,348.4475,4.499456
FILLER_84_425,VDD,Metal1,247.4665,348.3030,4.499456
FILLER_84_409,VDD,Metal1,240.8480,348.1880,4.499455
FILLER_84_393,VDD,Metal1,227.0800,348.8800,4.499455
FILLER_84_391,VDD,Metal1,226.2400,348.8800,4.499455
FILLER_84_387,VDD,Metal1,224.9400,348.4475,4.499455
